sep=;
From#;From Name;To# - Circ#;To Name;Area;Owner;Resistance (pu);Reactance (pu);Line Charg. (pu);Normal Rat.(MVA);Overl. Rat.(MVA);Emerg. Rat.(MVA);ShtF On;GSht From (MW);BSht From (Mvar);ShtT On;GSht To (MW);BSht To (Mvar);Brk From;Brk To;Monitored;R0 (pu);X0 (pu);Type;Name
134;LCBARR-SP345;120    # 02;P.CALD-MG345;204;0;0.00550;0.06130;1.07700;853.0;1075.0;853.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01650;0.18390;TL;LCBARR-SP345 - P.CALD-M 
134;LCBARR-SP345;3012    # 01;ESTREI-MG345;204;0;0.00071;0.00755;0.12922;853.0;1075.0;853.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00213;0.02265;TL;LCBARR-SP345 - ESTREI-M 
134;LCBARR-SP345;3012    # 02;ESTREI-MG345;204;0;0.00071;0.00755;0.12792;853.0;1075.0;853.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00213;0.02265;TL;LCBARR-SP345 - ESTREI-M 
136;FURNAS-MG345;120    # 01;P.CALD-MG345;352;0;0.00440;0.04300;0.66600;776.0;977.0;776.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01320;0.12900;TL;FURNAS-MG345 - P.CALD-M 
136;FURNAS-MG345;120    # 02;P.CALD-MG345;352;0;0.00440;0.04330;0.66600;776.0;977.0;776.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01320;0.12990;TL;FURNAS-MG345 - P.CALD-M 
136;FURNAS-MG345;131    # 01;M.MORA-MG345;352;0;0.00358;0.03383;0.52966;776.0;956.0;717.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01074;0.10149;TL;FURNAS-MG345 - M.MORA-M 
136;FURNAS-MG345;138    # 01;ITUTIN-MG345;352;0;0.00650;0.06460;1.00800;776.0;977.0;776.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01950;0.19380;TL;FURNAS-MG345 - ITUTIN-M 
136;FURNAS-MG345;367    # 01;PIMENT-MG345;352;0;0.00220;0.02180;0.33400;776.0;977.0;776.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00660;0.06540;TL;FURNAS-MG345 - PIMENT-M 
136;FURNAS-MG345;367    # 02;PIMENT-MG345;352;0;0.00180;0.01790;0.34299;1132.0;1132.0;1132.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00540;0.05370;TL;FURNAS-MG345 - PIMENT-M 
136;FURNAS-MG345;4360    # 01;VARGI4-MG345;352;0;0.00461;0.05152;0.83600;853.0;1075.0;853.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01383;0.15456;TL;FURNAS-MG345 - VARGI4-M 
138;ITUTIN-MG345;4098    # 01;SDUMO2-MG345;352;0;0.00351;0.03789;0.61850;850.0;1100.0;850.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01053;0.11367;TL;ITUTIN-MG345 - SDUMO2-M 
138;ITUTIN-MG345;9013    # 01;JECEAB-MG345;352;0;0.00325;0.03207;0.58695;1123.0;1383.0;1123.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00975;0.09621;TL;ITUTIN-MG345 - JECEAB-M 
140;ADRIAN-RJ345;138    # 01;ITUTIN-MG345;352;0;0.00651;0.06497;1.01310;776.0;896.0;776.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01953;0.19491;TL;ADRIAN-RJ345 - ITUTIN-M 
140;ADRIAN-RJ345;138    # 02;ITUTIN-MG345;352;0;0.00651;0.06497;1.01310;853.0;896.0;853.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01953;0.19491;TL;ADRIAN-RJ345 - ITUTIN-M 
140;ADRIAN-RJ345;144    # 01;JACARE-RJ345;252;0;0.00110;0.01251;0.19360;776.0;956.0;717.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00330;0.03753;TL;ADRIAN-RJ345 - JACARE-R 
140;ADRIAN-RJ345;1781    # 01;V.PEDR-RJ345;252;0;0.00291;0.02986;0.54455;853.0;1075.0;1992.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00873;0.08958;TL;ADRIAN-RJ345 - V.PEDR-R 
140;ADRIAN-RJ345;9607    # 01;COMPER-RJ345;252;0;0.00225;0.02400;0.40339;853.0;1075.0;853.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00675;0.07200;TL;ADRIAN-RJ345 - COMPER-R 
140;ADRIAN-RJ345;9609    # 01;N.IGUA-RJ345;252;0;0.00075;0.00822;0.13760;853.0;1075.0;1075.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00225;0.02466;TL;ADRIAN-RJ345 - N.IGUA-R 
147;CAMPOS-RJ345;3032    # 01;RNSUL--ES345;252;0;0.00345;0.03790;0.63746;853.0;1075.0;853.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01035;0.11370;TL;CAMPOS-RJ345 - RNSUL--E 
147;CAMPOS-RJ345;3032    # 02;RNSUL--ES345;252;0;0.00346;0.03790;0.63818;853.0;1075.0;853.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01038;0.11370;TL;CAMPOS-RJ345 - RNSUL--E 
149;VITORI-ES345;90    # 01;VIANA--ES345;302;0;0.00074;0.00812;0.13644;747.0;747.0;853.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00222;0.02436;TL;VITORI-ES345 - VIANA--E 
161;MO-FCE-SP230;7801    # 01;DPEDRI-SP230;205;0;0.00347;0.02542;0.07460;637.0;637.0;637.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01041;0.07626;TL;MO-FCE-SP230 - DPEDRI-S 
169;SJOSE2-RJ138;172    # 01;IMBARE-RJ138;254;0;0.00620;0.03600;0.01040;155.0;195.0;146.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01860;0.10800;TL;SJOSE2-RJ138 - IMBARE-R 
169;SJOSE2-RJ138;172    # 02;IMBARE-RJ138;254;0;0.00620;0.03600;0.01040;155.0;195.0;172.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01860;0.10800;TL;SJOSE2-RJ138 - IMBARE-R 
169;SJOSE2-RJ138;1717    # 01;MAGE---RJ138;254;0;0.01866;0.10810;0.03110;153.0;193.0;172.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05598;0.32430;TL;SJOSE2-RJ138 - MAGE---R 
169;SJOSE2-RJ138;1717    # 02;MAGE---RJ138;254;0;0.01866;0.10810;0.03110;153.0;193.0;172.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05598;0.32430;TL;SJOSE2-RJ138 - MAGE---R 
169;SJOSE2-RJ138;3257    # 01;VTLTN--RJ138;254;0;0.00093;0.00687;0.00208;324.0;341.0;324.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00279;0.02061;TL;SJOSE2-RJ138 - VTLTN--R 
169;SJOSE2-RJ138;3258    # 01;VTLTR--RJ138;254;0;0.00093;0.00687;0.00208;324.0;341.0;324.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00279;0.02061;TL;SJOSE2-RJ138 - VTLTR--R 
169;SJOSE2-RJ138;4202    # 02;GLB-2--RJ138;254;0;0.00120;0.01510;0.02130;956.0;956.0;956.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00360;0.04530;TL;SJOSE2-RJ138 - GLB-2--R 
171;CAMPI1-SP138;2241    # 01;TANQUI-SP138;207;0;0.00010;0.00040;0.00010;150.0;180.0;150.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00030;0.00120;TL;CAMPI1-SP138 - TANQUI-S 
172;IMBARE-RJ138;1740    # 01;SCSERR-RJ138;256;0;0.00000;0.00010;0.00000;121.0;129.0;150.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00000;0.00030;TL;IMBARE-RJ138 - SCSERR-R 
172;IMBARE-RJ138;7872    # 01;CEL-Y1-RJ138;256;0;0.00840;0.02150;0.00540;110.0;110.0;110.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02520;0.06450;TL;IMBARE-RJ138 - CEL-Y1-R 
172;IMBARE-RJ138;7873    # 01;CEL-Y2-RJ138;256;0;0.00840;0.02150;0.00540;110.0;110.0;110.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02520;0.06450;TL;IMBARE-RJ138 - CEL-Y2-R 
173;ADRIAN-RJ138;1664    # 01;CEPEL--RJ138;256;0;0.00090;0.00370;0.00100;48.0;48.0;225.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00270;0.01110;TL;ADRIAN-RJ138 - CEPEL--R 
173;ADRIAN-RJ138;1664    # 02;CEPEL--RJ138;256;0;0.00090;0.00370;0.00100;48.0;48.0;48.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00270;0.01110;TL;ADRIAN-RJ138 - CEPEL--R 
173;ADRIAN-RJ138;1717    # 01;MAGE---RJ138;256;0;0.02820;0.11880;0.03220;126.0;159.0;159.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.08460;0.35640;TL;ADRIAN-RJ138 - MAGE---R 
173;ADRIAN-RJ138;1717    # 02;MAGE---RJ138;256;0;0.02820;0.11880;0.03220;126.0;159.0;159.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.08460;0.35640;TL;ADRIAN-RJ138 - MAGE---R 
173;ADRIAN-RJ138;7874    # 01;PAR-Y1-RJ138;256;0;0.01310;0.07480;0.02146;153.0;193.0;146.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03930;0.22440;TL;ADRIAN-RJ138 - PAR-Y1-R 
173;ADRIAN-RJ138;7875    # 01;NPA-Y3-RJ138;256;0;0.01240;0.07090;0.02025;153.0;193.0;146.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03720;0.21270;TL;ADRIAN-RJ138 - NPA-Y3-R 
174;R.LEAO-RJ138;1728    # 01;IRIRI--RJ138;258;0;0.00700;0.02960;0.00810;126.0;159.0;126.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02100;0.08880;TL;R.LEAO-RJ138 - IRIRI--R 
174;R.LEAO-RJ138;1728    # 02;IRIRI--RJ138;258;0;0.00701;0.02960;0.00810;126.0;159.0;126.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02103;0.08880;TL;R.LEAO-RJ138 - IRIRI--R 
174;R.LEAO-RJ138;1745    # 01;RLEAOE-RJ138;258;0;0.00147;0.00497;0.00086;175.0;179.0;222.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00441;0.01491;TL;R.LEAO-RJ138 - RLEAOE-R 
174;R.LEAO-RJ138;1745    # 02;RLEAOE-RJ138;258;0;0.00147;0.00497;0.00086;175.0;179.0;222.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00441;0.01491;TL;R.LEAO-RJ138 - RLEAOE-R 
175;CAMPOS-RJ138;1728    # 02;IRIRI--RJ138;259;0;0.05730;0.24180;0.06570;126.0;159.0;126.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.17190;0.72540;TL;CAMPOS-RJ138 - IRIRI--R 
175;CAMPOS-RJ138;1759    # 01;MOMBAC-RJ138;259;0;0.00153;0.00490;0.00261;484.0;526.0;478.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00458;0.01470;TL;CAMPOS-RJ138 - MOMBAC-R 
175;CAMPOS-RJ138;1759    # 02;MOMBAC-RJ138;259;0;0.00153;0.00490;0.00261;484.0;526.0;310.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00458;0.01470;TL;CAMPOS-RJ138 - MOMBAC-R 
175;CAMPOS-RJ138;1760    # 01;UTEC---RJ138;259;0;0.00060;0.00250;0.00070;170.0;287.0;225.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00180;0.00750;TL;CAMPOS-RJ138 - UTEC---R 
175;CAMPOS-RJ138;1760    # 02;UTEC---RJ138;259;0;0.00060;0.00250;0.00070;170.0;287.0;32.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00180;0.00750;TL;CAMPOS-RJ138 - UTEC---R 
175;CAMPOS-RJ138;3070    # 01;SAFRA--ES138;259;0;0.05658;0.23896;0.06479;125.0;156.0;135.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.16974;0.71688;TL;CAMPOS-RJ138 - SAFRA--E 
177;VITOR1-ES138;2666    # 01;PITANG-ES138;304;0;0.00000;0.00040;0.00000;225.0;258.0;225.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00000;0.00120;TL;VITOR1-ES138 - PITANG-E 
178;GRAJAU-RJ138;283    # 01;TERM.S-RJ138;254;0;0.00281;0.01603;0.00456;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00844;0.04810;TL;GRAJAU-RJ138 - TERM.S-R 
178;GRAJAU-RJ138;283    # 02;TERM.S-RJ138;254;0;0.00281;0.01603;0.00456;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00844;0.04810;TL;GRAJAU-RJ138 - TERM.S-R 
178;GRAJAU-RJ138;283    # 03;TERM.S-RJ138;254;0;0.00281;0.01603;0.00456;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00844;0.04810;TL;GRAJAU-RJ138 - TERM.S-R 
178;GRAJAU-RJ138;283    # 04;TERM.S-RJ138;254;0;0.00281;0.01603;0.00456;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00844;0.04810;TL;GRAJAU-RJ138 - TERM.S-R 
178;GRAJAU-RJ138;1400    # 01;ALCTN--RJ138;254;0;0.00027;0.00203;0.00061;269.0;324.0;269.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00082;0.00608;TL;GRAJAU-RJ138 - ALCTN--R 
178;GRAJAU-RJ138;1401    # 01;ALCTR--RJ138;254;0;0.00027;0.00203;0.00061;269.0;324.0;269.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00082;0.00608;TL;GRAJAU-RJ138 - ALCTR--R 
178;GRAJAU-RJ138;1402    # 01;LPDTN--RJ138;254;0;0.00033;0.00245;0.00074;269.0;324.0;269.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00099;0.00734;TL;GRAJAU-RJ138 - LPDTN--R 
178;GRAJAU-RJ138;1406    # 01;RCPTN--RJ138;254;0;0.00204;0.01216;0.00350;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00611;0.03649;TL;GRAJAU-RJ138 - RCPTN--R 
178;GRAJAU-RJ138;1642    # 01;PIEDAD-RJ138;254;0;0.00124;0.00708;0.00201;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00373;0.02125;TL;GRAJAU-RJ138 - PIEDAD-R 
178;GRAJAU-RJ138;1643    # 01;B.MATO-RJ138;254;0;0.00124;0.00708;0.00201;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00373;0.02125;TL;GRAJAU-RJ138 - B.MATO-R 
178;GRAJAU-RJ138;1649    # 01;LEOPOL-RJ138;254;0;0.00026;0.00193;0.00059;239.0;287.0;194.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00078;0.00580;TL;GRAJAU-RJ138 - LEOPOL-R 
178;GRAJAU-RJ138;1650    # 01;R.COMP-RJ138;254;0;0.00213;0.01216;0.00345;194.0;247.0;150.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00640;0.03647;TL;GRAJAU-RJ138 - R.COMP-R 
178;GRAJAU-RJ138;1651    # 01;JBOTA1-RJ138;254;0;0.00181;0.01031;0.00293;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00543;0.03094;TL;GRAJAU-RJ138 - JBOTA1-R 
178;GRAJAU-RJ138;1652    # 01;JBOTA2-RJ138;254;0;0.00181;0.01031;0.00293;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00543;0.03094;TL;GRAJAU-RJ138 - JBOTA2-R 
178;GRAJAU-RJ138;3521    # 02;BYPCAS-RJ138;254;0;0.00389;0.02218;0.00630;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.01168;0.06655;TL;GRAJAU-RJ138 - BYPCAS-R 
180;JACAR2-RJ138;178    # 01;GRAJAU-RJ138;254;0;0.00880;0.05030;0.01428;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02640;0.15090;TL;JACAR2-RJ138 - GRAJAU-R 
180;JACAR2-RJ138;1429    # 01;CHRTN--RJ138;254;0;0.00670;0.03830;0.01088;194.0;247.0;194.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02010;0.11490;TL;JACAR2-RJ138 - CHRTN--R 
180;JACAR2-RJ138;3231    # 01;AVDTN--RJ138;254;0;0.00169;0.01243;0.00813;269.0;324.0;269.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00506;0.03729;TL;JACAR2-RJ138 - AVDTN--R 
180;JACAR2-RJ138;3232    # 01;AVDTR--RJ138;254;0;0.00169;0.01243;0.00813;269.0;324.0;269.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00506;0.03729;TL;JACAR2-RJ138 - AVDTR--R 
180;JACAR2-RJ138;3237    # 01;PJCTN--RJ138;254;0;0.00080;0.00600;0.00726;538.0;648.0;538.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00240;0.01800;TL;JACAR2-RJ138 - PJCTN--R 
180;JACAR2-RJ138;3238    # 01;PJCTR--RJ138;254;0;0.00080;0.00600;0.00726;538.0;648.0;538.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00240;0.01800;TL;JACAR2-RJ138 - PJCTR--R 
180;JACAR2-RJ138;3243    # 01;TQRTN--RJ138;254;0;0.00266;0.01513;0.00430;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00797;0.04538;TL;JACAR2-RJ138 - TQRTN--R 
180;JACAR2-RJ138;3244    # 01;TQRTR--RJ138;254;0;0.00266;0.01513;0.00430;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00797;0.04538;TL;JACAR2-RJ138 - TQRTR--R 
180;JACAR2-RJ138;3255    # 01;BARRA1TAP138;254;0;0.00520;0.02940;0.00835;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01560;0.08820;TL;JACAR2-RJ138 - BARRA1TA 
180;JACAR2-RJ138;3256    # 01;BARRA2TAP138;254;0;0.00520;0.02940;0.00835;218.0;264.0;218.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01560;0.08820;TL;JACAR2-RJ138 - BARRA2TA 
180;JACAR2-RJ138;4102    # 01;PACIEN-RJ138;254;0;0.00917;0.05312;0.01528;194.0;247.0;194.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02751;0.15936;TL;JACAR2-RJ138 - PACIEN-R 
182;FUNIL--RJ138;1706    # 01;ITATIA-RJ138;255;0;0.00360;0.01448;0.00399;131.0;163.0;170.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.01081;0.04344;TL;FUNIL--RJ138 - ITATIA-R 
182;FUNIL--RJ138;1706    # 02;ITATIA-RJ138;255;0;0.00360;0.01448;0.00399;484.0;526.0;478.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.01081;0.04344;TL;FUNIL--RJ138 - ITATIA-R 
183;C.PAUL-SP138;274    # 01;V.RED-PCH138;255;0;0.04330;0.25180;0.07260;153.0;193.0;270.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.12990;0.75540;TL;C.PAUL-SP138 - V.RED-PC 
183;C.PAUL-SP138;274    # 02;V.RED-PCH138;255;0;0.04330;0.25180;0.07260;153.0;193.0;155.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.12990;0.75540;TL;C.PAUL-SP138 - V.RED-PC 
184;S.CRUZ-RJ138;180    # 01;JACAR2-RJ138;254;0;0.01571;0.09104;0.02616;194.0;207.0;194.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04713;0.27312;TL;S.CRUZ-RJ138 - JACAR2-R 
184;S.CRUZ-RJ138;180    # 02;JACAR2-RJ138;254;0;0.01572;0.09103;0.02620;194.0;207.0;194.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04716;0.27309;TL;S.CRUZ-RJ138 - JACAR2-R 
184;S.CRUZ-RJ138;185    # 01;ANGRA--RJ138;254;0;0.03960;0.23030;0.06640;146.0;207.0;200.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.11880;0.69090;TL;S.CRUZ-RJ138 - ANGRA--R 
184;S.CRUZ-RJ138;277    # 01;ZIN----RJ138;254;0;0.00071;0.00967;0.00311;347.0;457.0;347.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00213;0.02901;TL;S.CRUZ-RJ138 - ZIN----R 
184;S.CRUZ-RJ138;1431    # 01;ESPTN--RJ138;254;0;0.00129;0.01711;0.00581;347.0;457.0;347.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00388;0.05133;TL;S.CRUZ-RJ138 - ESPTN--R 
184;S.CRUZ-RJ138;9640    # 02;MARINHTAP138;254;0;0.00536;0.01610;0.00406;97.0;135.0;97.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01608;0.04830;TL;S.CRUZ-RJ138 - MARINHTA 
185;ANGRA--RJ138;1771    # 01;JACUAC-RJ138;255;0;0.01400;0.08240;0.02365;122.0;134.0;347.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04200;0.24720;TL;ANGRA--RJ138 - JACUAC-R 
185;ANGRA--RJ138;1772    # 01;ITAORN-RJ138;255;0;0.02790;0.08970;0.02120;44.0;44.0;118.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.08370;0.26910;TL;ANGRA--RJ138 - ITAORN-R 
185;ANGRA--RJ138;1773    # 01;ANGRAE-RJ138;255;0;0.02200;0.07310;0.02180;97.0;131.0;97.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.06600;0.21930;TL;ANGRA--RJ138 - ANGRAE-R 
187;M.MORA-MG138;318    # 01;CASSIA-MG138;358;0;0.03880;0.10160;0.02411;125.0;143.0;125.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.11640;0.30480;TL;M.MORA-MG138 - CASSIA-M 
190;P.COL--MG138;2310    # 01;BARRE2-SP138;208;0;0.02260;0.11730;0.03400;188.0;225.0;360.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.06780;0.35190;TL;P.COL--MG138 - BARRE2-S 
190;P.COL--MG138;2310    # 04;BARRE2-SP138;208;0;0.02260;0.11730;0.03400;188.0;225.0;360.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.06780;0.35190;TL;P.COL--MG138 - BARRE2-S 
190;P.COL--MG138;2316    # 01;COLOMB-SP138;208;0;0.02889;0.06891;0.01942;125.0;135.0;125.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.08667;0.20673;TL;P.COL--MG138 - COLOMB-S 
190;P.COL--MG138;6591    # 01;COLORABIO138;208;0;0.04440;0.14290;0.03770;136.0;162.0;136.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.13320;0.42870;TL;P.COL--MG138 - COLORABI 
190;P.COL--MG138;6594    # 01;COLOM2-SP138;208;0;0.02157;0.05146;0.01450;125.0;135.0;72.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.06471;0.15438;TL;P.COL--MG138 - COLOM2-S 
210;ITUMBI-MG500;100    # 01;MARIMB-MG500;351;0;0.00210;0.02930;2.54600;1732.0;1732.0;1732.0;0/ 0;0.0;0.0;1/ 1;0.0;-100.0;Closed;Closed;YES;0.00630;0.08790;TL;ITUMBI-MG500 - MARIMB-M 
210;ITUMBI-MG500;370    # 01;SSIMAO-MG500;351;0;0.00150;0.02320;1.96600;1732.0;1732.0;1732.0;0/ 0;0.0;0.0;1/ 1;0.0;-91.0;Closed;Closed;YES;0.00450;0.06960;TL;ITUMBI-MG500 - SSIMAO-M 
210;ITUMBI-MG500;4531    # 01;RVNORT-GO500;351;0;0.00191;0.02807;2.43900;2460.0;2460.0;237.0;1/ 1;0.0;-95.0;1/ 1;0.0;-95.0;Closed;Closed;YES;0.00573;0.08421;TL;ITUMBI-MG500 - RVNORT-G 
210;ITUMBI-MG500;7820    # 01;NPONT3-MG500;351;0;0.00179;0.02598;2.08960;2533.0;2533.0;2533.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00537;0.07794;TL;ITUMBI-MG500 - NPONT3-M 
213;MARIMB-MG345;216    # 01;P.COL--MG345;352;0;0.00216;0.02420;0.40700;717.0;717.0;717.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00648;0.07260;TL;MARIMB-MG345 - P.COL--M 
217;ITUMBI-MG345;218    # 01;BANDEI-GO345;352;0;0.00510;0.05610;0.95600;853.0;1075.0;717.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01530;0.16830;TL;ITUMBI-MG345 - BANDEI-G 
