sep=;
From#;From Name;To# - Circ#;To Name;Area;Owner;Type;Resistance (pu);Reactance (pu);Normal Rat.(MVA);Overl. Rat.(MVA);Emerg. Rat.(MVA);Tap (pu);Phase Shift (deg);CBus;CBus Name;Tap or Phs Min;Tap or Phs Max;V or Flow Max;V or Flow Min;ShtF On;GSht From (MW);BSht From (Mvar);ShtT On;GSht To (MW);BSht To (Mvar);Brk From;Brk To;Monitored;Connection;R0;X0;Name
45186;CNDT12-BA013;45191   #01;CNDT15-BA000;711;0;Trafo;0.00000;0.04813;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04813;CNDT12-BA013 - CNDT15-B 
45187;CNDT11-BA000;45188   #01;CNDT12-BA000;711;0;Trafo;0.00000;0.01030;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.01030;CNDT11-BA000 - CNDT12-B 
45188;CNDT12-BA000;45189   #01;CNDT13-BA000;711;0;Trafo;0.00000;-0.02126;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.02126;CNDT12-BA000 - CNDT13-B 
45189;CNDT13-BA000;45190   #01;CNDT14-BA000;711;0;Trafo;0.00000;0.39519;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.39519;CNDT13-BA000 - CNDT14-B 
45190;CNDT14-BA000;45191   #01;CNDT15-BA000;711;0;Trafo;0.00000;-0.07480;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.07480;CNDT14-BA000 - CNDT15-B 
45191;CNDT15-BA000;45187   #01;CNDT11-BA000;711;0;Trafo;0.00000;0.03998;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.03998;CNDT15-BA000 - CNDT11-B 
45192;NORIEN-SP138;45193   #01;NORIE1-SP034;209;0;Trafo;0.00181;0.09654;145.0;145.0;145.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00181;0.09654;NORIEN-SP138 - NORIE1-S 
45192;NORIEN-SP138;45194   #01;NORIE2-SP034;209;0;Trafo;0.00181;0.09654;145.0;145.0;145.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00181;0.09654;NORIEN-SP138 - NORIE2-S 
45198;CANOG--PI230;45199   #01;CANOG--PI034;772;0;Trafo;0.00000;0.05210;300.0;360.0;360.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05210;CANOG--PI230 - CANOG--P 
45201;PANOR--PI500;45202   #01;PANOR--PI034;771;0;Trafo;0.00000;0.04661;350.0;420.0;420.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04661;PANOR--PI500 - PANOR--P 
45204;NHORIZ-BA500;45205   #01;NHORIZ-BA034;701;0;Trafo;0.00000;0.06667;300.0;360.0;360.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.06667;NHORIZ-BA500 - NHORIZ-B 
45204;NHORIZ-BA500;45205   #02;NHORIZ-BA034;701;0;Trafo;0.00000;0.06667;300.0;360.0;360.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.06667;NHORIZ-BA500 - NHORIZ-B 
45207;ZACAR--PI500;45208   #01;ZACAR--PI034;771;0;Trafo;0.00000;0.03070;560.0;670.0;670.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.03070;ZACAR--PI500 - ZACAR--P 
45210;CNORB2-BA034;45213   #01;CNO-T1-BA000;702;0;Trafo;0.00196;0.09854;120.0;144.0;144.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00196;0.09854;CNORB2-BA034 - CNO-T1-B 
45220;VSANTO-BA500;45221   #01;VSANTO-BA034;701;0;Trafo;0.00000;0.04100;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04100;VSANTO-BA500 - VSANTO-B 
45223;VSLUZI-BA500;45224   #01;VSLUZI-BA034;701;0;Trafo;0.00000;0.04700;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04700;VSLUZI-BA500 - VSLUZI-B 
45230;PAJEU-BA069;45231   #01;PAJEU-BA034;703;0;Trafo;0.00000;0.20000;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.20000;PAJEU-BA069  - PAJEU-BA 
45230;PAJEU-BA069;45231   #02;PAJEU-BA034;703;0;Trafo;0.00000;0.20000;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.20000;PAJEU-BA069  - PAJEU-BA 
45270;MURION-BA500;45271   #01;MURION-BA034;701;0;Trafo;0.00000;0.05380;260.0;260.0;260.0;1.10000;0.00;;;1.100 pu;1.100 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05380;MURION-BA500 - MURION-B 
45274;BGRAL-BIO013;45275   #01;B.GRAN-SP138;208;0;Trafo;0.00000;0.34890;43.0;43.0;43.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.34890;BGRAL-BIO013 - B.GRAN-S 
45276;SSE-B2-PB034;45282   #01;SST1-4-PB000;741;0;Trafo;0.00000;0.08239;150.0;180.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.08239;SSE-B2-PB034 - SST1-4-P 
45277;SSE-T1-PB013;45280   #01;SST1-2-PB000;741;0;Trafo;0.00000;0.21332;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.21332;SSE-T1-PB013 - SST1-2-P 
45279;SST1-1-PB000;45280   #01;SST1-2-PB000;741;0;Trafo;0.00000;0.00183;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00183;SST1-1-PB000 - SST1-2-P 
45280;SST1-2-PB000;45281   #01;SST1-3-PB000;741;0;Trafo;0.00000;0.02330;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02330;SST1-2-PB000 - SST1-3-P 
45281;SST1-3-PB000;45282   #01;SST1-4-PB000;741;0;Trafo;0.00000;0.00183;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00183;SST1-3-PB000 - SST1-4-P 
45282;SST1-4-PB000;45279   #01;SST1-1-PB000;741;0;Trafo;0.00000;0.02330;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02330;SST1-4-PB000 - SST1-1-P 
45288;ANEMUFIC1000;45292   #01;ANEMUFIC5000;742;0;Trafo;0.00000;0.00226;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00226;ANEMUFIC1000 - ANEMUFIC 
45289;ANEMUFIC2000;45288   #01;ANEMUFIC1000;742;0;Trafo;0.00000;0.00349;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00349;ANEMUFIC2000 - ANEMUFIC 
45290;ANEMUFIC3000;45289   #01;ANEMUFIC2000;742;0;Trafo;0.00000;-0.00698;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00698;ANEMUFIC3000 - ANEMUFIC 
45291;ANEMUFIC4000;45287   #01;ANEMUS13B013;742;0;Trafo;0.00000;0.57267;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.57267;ANEMUFIC4000 - ANEMUS13 
45291;ANEMUFIC4000;45290   #01;ANEMUFIC3000;742;0;Trafo;0.00000;0.00560;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00560;ANEMUFIC4000 - ANEMUFIC 
45292;ANEMUFIC5000;45286   #01;ANEMUS13A013;742;0;Trafo;0.00000;0.56871;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.56871;ANEMUFIC5000 - ANEMUS13 
45292;ANEMUFIC5000;45291   #01;ANEMUFIC4000;742;0;Trafo;0.00000;-0.00455;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00455;ANEMUFIC5000 - ANEMUFIC 
45295;ANEMU11RN034;45290   #01;ANEMUFIC3000;742;0;Trafo;0.00360;-0.03545;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00360;-0.03545;ANEMU11RN034 - ANEMUFIC 
45296;ANEMU12RN034;45289   #01;ANEMUFIC2000;742;0;Trafo;0.00360;-0.04153;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00360;-0.04153;ANEMU12RN034 - ANEMUFIC 
45297;JZT-T2-BA013;45298   #02;JZT-T2-BA000;701;0;Trafo;0.00000;0.77795;300.0;360.0;300.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.77795;JZT-T2-BA013 - JZT-T2-B 
45299;MCP-T6-BA013;45300   #06;MCP-T6-BA000;701;0;Trafo;0.00000;0.74851;900.0;1080.0;900.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.74851;MCP-T6-BA013 - MCP-T6-B 
45301;OUR-T3-BA013;45302   #03;OUR-T3-BA000;701;0;Trafo;0.00000;0.25397;900.0;1080.0;900.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.25397;OUR-T3-BA013 - OUR-T3-B 
45303;GOR-T3-BA013;45304   #03;GOR-T3-BA000;701;0;Trafo;0.00000;0.25376;900.0;1080.0;900.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.25376;GOR-T3-BA013 - GOR-T3-B 
45305;BOCARI-BA500;45306   #01;BOCA---BA230;701;0;Trafo;0.00000;0.02745;510.0;612.0;612.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02745;BOCARI-BA500 - BOCA---B 
45305;BOCARI-BA500;45306   #02;BOCA---BA230;701;0;Trafo;0.00000;0.02745;510.0;612.0;612.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02745;BOCARI-BA500 - BOCA---B 
45306;BOCA---BA230;45308   #01;BOCA---BA034;701;0;Trafo;0.00000;0.05600;250.0;300.0;300.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05600;BOCA---BA230 - BOCA---B 
45306;BOCA---BA230;45308   #02;BOCA---BA034;701;0;Trafo;0.00000;0.05600;250.0;300.0;300.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05600;BOCA---BA230 - BOCA---B 
45306;BOCA---BA230;45308   #03;BOCA---BA034;701;0;Trafo;0.00000;0.05600;250.0;300.0;300.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05600;BOCA---BA230 - BOCA---B 
45307;BOCA-A-BA230;45309   #01;BOCA-A-BA034;701;0;Trafo;0.00000;0.04240;330.0;396.0;396.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04240;BOCA-A-BA230 - BOCA-A-B 
45313;JPIIT2-PB013;45312   #02;JPIIT2-PB000;741;0;Trafo;0.00809;0.30886;30.0;30.0;30.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00809;0.30886;JPIIT2-PB013 - JPIIT2-P 
45314;R.EGT1-BA013;45315   #01;R.EGT1-BA000;702;0;Trafo;0.00860;0.31040;3.0;9.0;3.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00860;0.31040;R.EGT1-BA013 - R.EGT1-B 
45316;R.EGT2-BA013;45317   #02;R.EGT2-BA000;702;0;Trafo;0.00860;0.31040;3.0;9.0;3.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00860;0.31040;R.EGT2-BA013 - R.EGT2-B 
45318;RFORT1-BA013;45319   #01;RFORT1-BA000;702;0;Trafo;0.02617;0.82580;1.0;3.0;1.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.02617;0.82580;RFORT1-BA013 - RFORT1-B 
45320;RFORT2-BA013;45321   #02;RFORT2-BA000;702;0;Trafo;0.02617;0.82580;1.0;3.0;1.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.02617;0.82580;RFORT2-BA013 - RFORT2-B 
45325;GRAUNA-RN034;45326   #01;GRAUNA-RN230;742;0;Trafo;0.00000;0.05410;240.0;288.0;288.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05410;GRAUNA-RN034 - GRAUNA-R 
45325;GRAUNA-RN034;45326   #02;GRAUNA-RN230;742;0;Trafo;0.00000;0.05410;240.0;288.0;288.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05410;GRAUNA-RN034 - GRAUNA-R 
45333;ARAPU1-CE230;45334   #01;ARAPU1-CE034;762;0;Trafo;0.00000;0.07000;255.0;255.0;255.0;1.10000;0.00;;;1.100 pu;1.100 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.07000;ARAPU1-CE230 - ARAPU1-C 
45333;ARAPU1-CE230;45336   #01;ARAPU2-CE034;762;0;Trafo;0.00000;0.07000;255.0;255.0;255.0;1.10000;0.00;;;1.100 pu;1.100 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.07000;ARAPU1-CE230 - ARAPU2-C 
45344;TIANG3-CE230;45345   #01;TIANG1-CE034;762;0;Trafo;0.00000;0.08750;160.0;192.0;192.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.08750;TIANG3-CE230 - TIANG1-C 
45344;TIANG3-CE230;45346   #02;TIANG2-CE034;762;0;Trafo;0.00000;0.08750;160.0;192.0;192.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.08750;TIANG3-CE230 - TIANG2-C 
45353;GUR-T1-TO013;45350   #01;GUR-T1-TO000;882;0;Trafo;0.00961;0.29171;6.0;6.0;6.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00961;0.29171;GUR-T1-TO013 - GUR-T1-T 
45353;GUR-T1-TO013;45350   #02;GUR-T1-TO000;882;0;Trafo;0.00961;0.29171;6.0;6.0;6.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00961;0.29171;GUR-T1-TO013 - GUR-T1-T 
45354;DID-T1-TO013;45351   #01;DID-T1-TO000;882;0;Trafo;0.01065;0.20455;2.0;2.0;2.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.01065;0.20455;DID-T1-TO013 - DID-T1-T 
45355;DID-T2-TO013;45352   #02;DID-T2-TO000;882;0;Trafo;0.01065;0.20455;2.0;2.0;2.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.01065;0.20455;DID-T2-TO013 - DID-T2-T 
45357;TIMBAU-CE034;45358   #01;TIMBAU-CE500;761;0;Trafo;0.00000;0.07567;9999.0;9999.0;9999.0;0.95000;0.00;;;0.950 pu;0.950 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.07567;TIMBAU-CE034 - TIMBAU-C 
45359;FSBIO1-MT013;45361   #01;FSBIO1-MT000;472;0;Trafo;0.00000;0.17710;1.0;1.0;1.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.17710;FSBIO1-MT013 - FSBIO1-M 
45360;FSBIO2-MT013;45362   #02;FSBIO2-MT000;472;0;Trafo;0.00000;0.17710;1.0;1.0;1.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.17710;FSBIO2-MT013 - FSBIO2-M 
45366;CAS-T1-PA013;45364   #01;CAS-T1-PA000;843;0;Trafo;0.02084;0.43193;2.0;2.0;2.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.02084;0.43193;CAS-T1-PA013 - CAS-T1-P 
45367;CAS-T2-PA013;45365   #02;CAS-T2-PA000;843;0;Trafo;0.02112;0.42933;2.0;2.0;2.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.02112;0.42933;CAS-T2-PA013 - CAS-T2-P 
45370;LIMOEI-RN034;45371   #01;LIMOEI-RN230;742;0;Trafo;0.00000;0.08000;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.08000;LIMOEI-RN034 - LIMOEI-R 
45373;SAMARO-PI138;45374   #01;SAMARO-PI034;741;0;Trafo;0.00200;0.07940;150.0;180.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00200;0.07940;SAMARO-PI138 - SAMARO-P 
45375;LINS---CE230;45376   #01;LINS---CE034;762;0;Trafo;0.00000;0.07690;200.0;220.0;200.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.07690;LINS---CE230 - LINS---C 
45380;CMNSOL-MG138;45381   #01;CMNSOL-MG034;356;0;OLTC(ON);0.00145;0.06221;225.0;225.0;225.0;0.99820;0.00;45381;CMNSOL-MG034;0.850 pu;1.150 pu;1.000 pu;1.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00145;0.06221;CMNSOL-MG138 - CMNSOL-M 
45383;CASTEL-ES069;2623   #01;CASTELPCH138;305;0;OLTC(ON);0.00000;0.29260;50.0;50.0;50.0;1.01900;0.00;45383;CASTEL-ES069;0.900 pu;1.100 pu;1.030 pu;1.030 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.29260;CASTEL-ES069 - CASTELPC 
45383;CASTEL-ES069;2623   #02;CASTELPCH138;305;0;OLTC(ON);0.00000;0.29260;50.0;50.0;50.0;1.01900;0.00;45383;CASTEL-ES069;0.900 pu;1.100 pu;1.030 pu;1.030 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.29260;CASTEL-ES069 - CASTELPC 
45473;LUZEI2-BA034;45472   #01;LUZEI2-BA230;702;0;Trafo;0.00000;0.05690;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05690;LUZEI2-BA034 - LUZEI2-B 
45476;KAIROS-RN034;45475   #01;KAIROS-RN230;743;0;Trafo;0.00000;0.12440;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.12440;KAIROS-RN034 - KAIROS-R 
45479;SMAGNO-BA034;45480   #01;SMAGNO-BA230;702;0;Trafo;0.00000;0.03000;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.03000;SMAGNO-BA034 - SMAGNO-B 
45482;PIRAP4-MG138;45483   #01;BELVD-UFV034;356;0;Trafo;0.00000;0.18000;150.0;150.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.18000;PIRAP4-MG138 - BELVD-UF 
45484;URUCU2-MG138;45485   #01;URUCU-UFV034;356;0;Trafo;0.00000;0.11200;125.0;125.0;125.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.11200;URUCU2-MG138 - URUCU-UF 
45486;VPALM9-MG138;45487   #01;XANGR-UFV034;356;0;Trafo;0.00000;0.10000;120.0;120.0;120.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.10000;VPALM9-MG138 - XANGR-UF 
45490;FFUT1Y-BA034;45502   #01;FFUT13-BA000;701;0;Trafo;0.00000;0.07919;200.0;280.0;200.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.07919;FFUT1Y-BA034 - FFUT13-B 
